PID,Process Name,CPU Usage,GPU Usage,Memory Usage,IO_Usage,Timestamp
7156,LiDAR360.exe,8.591666666666667,1.0,6.172316910238816,"pio(read_count=3921080, write_count=23210, read_bytes=14572985343, write_bytes=91717202, other_count=3229217, other_bytes=39972464)",1646728984.1923387
13224,LiDAR360.exe,9.1,0.0,7.942070797795483,"pio(read_count=3922078, write_count=23235, read_bytes=14573569840, write_bytes=91834269, other_count=3237973, other_bytes=40074536)",1646728988.2834077
14668,LiDAR360.exe,8.858333333333333,5.0,7.602688509372825,"pio(read_count=4003294, write_count=20959, read_bytes=14913762669, write_bytes=82696943, other_count=3218874, other_bytes=39869018)",1646728992.344623
14936,LiDAR360.exe,8.591666666666667,0.0,6.16949966718332,"pio(read_count=3921363, write_count=22979, read_bytes=14572228728, write_bytes=90791386, other_count=3234150, other_bytes=40032068)",1646728996.4210975
7156,LiDAR360.exe,8.591666666666667,1.0,7.742273352796185,"pio(read_count=4014547, write_count=23885, read_bytes=14945711211, write_bytes=94379684, other_count=3238293, other_bytes=40115180)",1646729000.5004976
13224,LiDAR360.exe,8.858333333333333,1.0,6.170168165535472,"pio(read_count=3922958, write_count=23235, read_bytes=14573996760, write_bytes=91834269, other_count=3246213, other_bytes=40174696)",1646729004.5639813
14668,LiDAR360.exe,8.791666666666666,1.0,7.602688509372825,"pio(read_count=4004456, write_count=20959, read_bytes=14914322812, write_bytes=82696943, other_count=3229579, other_bytes=39997896)",1646729008.647207
14936,LiDAR360.exe,8.658333333333333,1.0,7.739253172740929,"pio(read_count=4014874, write_count=23654, read_bytes=14944975942, write_bytes=93453868, other_count=3243638, other_bytes=40179732)",1646729012.7121742
7156,LiDAR360.exe,8.85,1.0,7.737080553096437,"pio(read_count=4015695, write_count=23885, read_bytes=14946263845, write_bytes=94379684, other_count=3248839, other_bytes=40241796)",1646729016.7699182
13224,LiDAR360.exe,8.791666666666666,1.0,6.170001040947434,"pio(read_count=3924224, write_count=23235, read_bytes=14574605923, write_bytes=91834269, other_count=3257830, other_bytes=40314068)",1646729020.8362706
14668,LiDAR360.exe,8.858333333333333,1.0,5.8309291267597025,"pio(read_count=4005512, write_count=20959, read_bytes=14914835116, write_bytes=82696943, other_count=3239467, other_bytes=40118088)",1646729024.9005919
14936,LiDAR360.exe,8.591666666666667,1.0,7.739253172740929,"pio(read_count=4016052, write_count=23654, read_bytes=14945542413, write_bytes=93453868, other_count=3254434, other_bytes=40309088)",1646729028.9651427
7156,LiDAR360.exe,9.049999999999999,0.0,7.737080553096437,"pio(read_count=4016825, write_count=23885, read_bytes=14946811332, write_bytes=94379684, other_count=3259386, other_bytes=40369736)",1646729033.0298193
13224,LiDAR360.exe,8.85,0.0,6.169905541182841,"pio(read_count=3925342, write_count=23235, read_bytes=14575144720, write_bytes=91834269, other_count=3268129, other_bytes=40437944)",1646729037.094548
14668,LiDAR360.exe,9.041666666666666,0.0,5.830582940113053,"pio(read_count=4006690, write_count=20959, read_bytes=14915401587, write_bytes=82696943, other_count=3250260, other_bytes=40247444)",1646729041.1665378
14936,LiDAR360.exe,8.983333333333333,0.0,7.734072310511754,"pio(read_count=4017094, write_count=23654, read_bytes=14946048481, write_bytes=93453868, other_count=3264156, other_bytes=40426944)",1646729045.230779
7156,LiDAR360.exe,8.858333333333333,0.0,7.739993295916525,"pio(read_count=4017899, write_count=23885, read_bytes=14947328783, write_bytes=94379684, other_count=3269273, other_bytes=40488604)",1646729049.296957
13224,LiDAR360.exe,8.658333333333333,0.0,7.727494764225407,"pio(read_count=4018809, write_count=23910, read_bytes=14947870588, write_bytes=94496751, other_count=3277209, other_bytes=40580660)",1646729053.3580706
14668,LiDAR360.exe,8.725,0.0,5.830582940113053,"pio(read_count=4007748, write_count=20959, read_bytes=14915912710, write_bytes=82696943, other_count=3260065, other_bytes=40365840)",1646729057.4302378
14936,LiDAR360.exe,8.916666666666666,0.0,7.734084247982328,"pio(read_count=4018226, write_count=23654, read_bytes=14946593514, write_bytes=93453868, other_count=3274618, other_bytes=40553156)",1646729061.4932492
7156,LiDAR360.exe,8.725,0.0,6.0506860225589545,"pio(read_count=4018911, write_count=23885, read_bytes=14947819741, write_bytes=94379684, other_count=3278749, other_bytes=40603788)",1646729065.5576546
13224,LiDAR360.exe,9.825000000000001,0.0,7.734167810276348,"pio(read_count=4020119, write_count=23910, read_bytes=14948501097, write_bytes=94496751, other_count=3289234, other_bytes=40725040)",1646729069.6479568
14668,LiDAR360.exe,8.658333333333333,0.0,7.409731235012505,"pio(read_count=4101319, write_count=21634, read_bytes=15288687598, write_bytes=85359425, other_count=3270047, other_bytes=40519044)",1646729073.716781
14936,LiDAR360.exe,8.791666666666666,0.0,7.736865678626102,"pio(read_count=4019238, write_count=23654, read_bytes=14947084472, write_bytes=93453868, other_count=3284094, other_bytes=40668340)",1646729077.777149
7156,LiDAR360.exe,8.916666666666666,0.0,6.053598765379043,"pio(read_count=4020089, write_count=23885, read_bytes=14948386212, write_bytes=94379684, other_count=3289547, other_bytes=40733144)",1646729081.8401966
13224,LiDAR360.exe,8.591666666666667,0.0,7.734167810276348,"pio(read_count=4020999, write_count=23910, read_bytes=14948928017, write_bytes=94496751, other_count=3297474, other_bytes=40825200)",1646729085.9208517
14668,LiDAR360.exe,8.658333333333333,1.0,7.409778984894802,"pio(read_count=4102229, write_count=21634, read_bytes=15289129628, write_bytes=85359425, other_count=3278536, other_bytes=40621876)",1646729089.9831383
14936,LiDAR360.exe,8.791666666666666,1.0,6.050697960029529,"pio(read_count=4020416, write_count=23654, read_bytes=14947650943, write_bytes=93453868, other_count=3294887, other_bytes=40797696)",1646729094.048632
7156,LiDAR360.exe,8.591666666666667,1.0,6.056499570728558,"pio(read_count=4021057, write_count=23885, read_bytes=14948855824, write_bytes=94379684, other_count=3298606, other_bytes=40843320)",1646729098.1139143
13224,LiDAR360.exe,8.658333333333333,0.0,7.734167810276348,"pio(read_count=4022191, write_count=23910, read_bytes=14949503270, write_bytes=94496751, other_count=3308434, other_bytes=40956756)",1646729102.1792853
14668,LiDAR360.exe,8.983333333333333,1.0,7.404669747489072,"pio(read_count=4103553, write_count=21634, read_bytes=15289766373, write_bytes=85359425, other_count=3290728, other_bytes=40768592)",1646729106.2471685
14936,LiDAR360.exe,8.791666666666666,1.0,6.050542772912064,"pio(read_count=4021502, write_count=23654, read_bytes=14948177084, write_bytes=93453868, other_count=3305022, other_bytes=40920628)",1646729110.3019786
7156,LiDAR360.exe,9.183333333333334,1.0,6.056499570728558,"pio(read_count=4022307, write_count=23885, read_bytes=14949458659, write_bytes=94379684, other_count=3310141, other_bytes=40982220)",1646729114.3638806
13224,LiDAR360.exe,8.591666666666667,1.0,7.737032803214141,"pio(read_count=4023129, write_count=23910, read_bytes=14949957772, write_bytes=94496751, other_count=3317249, other_bytes=41064260)",1646729118.4255333
14668,LiDAR360.exe,9.041666666666666,0.0,7.404669747489072,"pio(read_count=4104671, write_count=21634, read_bytes=15290305170, write_bytes=85359425, other_count=3301027, other_bytes=40892468)",1646729122.5087042
14936,LiDAR360.exe,8.783333333333333,0.0,6.050542772912064,"pio(read_count=4022590, write_count=23654, read_bytes=14948702044, write_bytes=93453868, other_count=3315074, other_bytes=41041764)",1646729126.588293
7156,LiDAR360.exe,8.983333333333333,0.0,7.714721670711082,"pio(read_count=4107592, write_count=24613, read_bytes=15290012653, write_bytes=97272877, other_count=3318805, other_bytes=41114460)",1646729130.6541293
13224,LiDAR360.exe,8.725,0.0,6.051294833558235,"pio(read_count=4024395, write_count=23910, read_bytes=14950566935, write_bytes=94496751, other_count=3328866, other_bytes=41203632)",1646729134.7144501
14668,LiDAR360.exe,8.458333333333334,0.0,7.407582490309162,"pio(read_count=4105595, write_count=21634, read_bytes=15290753436, write_bytes=85359425, other_count=3309679, other_bytes=40997636)",1646729138.7974463
14936,LiDAR360.exe,8.391666666666667,0.0,7.710483868657264,"pio(read_count=4107919, write_count=24382, read_bytes=15289277384, write_bytes=96347061, other_count=3324150, other_bytes=41179072)",1646729142.8790305
7156,LiDAR360.exe,8.658333333333333,0.0,7.709528871011333,"pio(read_count=4108814, write_count=24613, read_bytes=15290600470, write_bytes=97272877, other_count=3330010, other_bytes=41248824)",1646729146.9514356
13224,LiDAR360.exe,9.049999999999999,0.0,6.053395828379283,"pio(read_count=4025407, write_count=23910, read_bytes=14951057893, write_bytes=94496751, other_count=3338342, other_bytes=41318816)",1646729151.0168586
14668,LiDAR360.exe,8.791666666666666,0.0,5.718334904304461,"pio(read_count=4106817, write_count=21634, read_bytes=15291341253, write_bytes=85359425, other_count=3320884, other_bytes=41132000)",1646729155.0841327
14936,LiDAR360.exe,8.983333333333333,0.0,7.710483868657264,"pio(read_count=4109141, write_count=24382, read_bytes=15289865201, write_bytes=96347061, other_count=3335355, other_bytes=41313436)",1646729159.1500926
7156,LiDAR360.exe,9.433333333333334,0.0,7.709528871011333,"pio(read_count=4109976, write_count=24613, read_bytes=15291160613, write_bytes=97272877, other_count=3340721, other_bytes=41377708)",1646729163.2332296
13224,LiDAR360.exe,8.591666666666667,0.0,6.053395828379283,"pio(read_count=4026481, write_count=23910, read_bytes=14951575344, write_bytes=94496751, other_count=3348229, other_bytes=41437684)",1646729167.2992973
14668,LiDAR360.exe,8.783333333333333,0.0,5.721152147359957,"pio(read_count=4107829, write_count=21634, read_bytes=15291832211, write_bytes=85359425, other_count=3330363, other_bytes=41247184)",1646729171.3835866
14936,LiDAR360.exe,9.041666666666666,1.0,7.7052671940163675,"pio(read_count=4110303, write_count=24382, read_bytes=15290425344, write_bytes=96347061, other_count=3346066, other_bytes=41442320)",1646729175.466451
7156,LiDAR360.exe,8.716666666666667,1.0,7.712286426713959,"pio(read_count=4110944, write_count=24613, read_bytes=15291630225, write_bytes=97272877, other_count=3349785, other_bytes=41487884)",1646729179.544619
13224,LiDAR360.exe,8.591666666666667,0.0,7.712501301184292,"pio(read_count=4111854, write_count=24638, read_bytes=15292172030, write_bytes=97389944, other_count=3357717, other_bytes=41580000)",1646729183.6019177
14668,LiDAR360.exe,8.725,1.0,5.721152147359957,"pio(read_count=4108991, write_count=21634, read_bytes=15292392354, write_bytes=85359425, other_count=3341071, other_bytes=41376068)",1646729187.667457
14936,LiDAR360.exe,9.049999999999999,1.0,7.7052671940163675,"pio(read_count=4111315, write_count=24382, read_bytes=15290916302, write_bytes=96347061, other_count=3355542, other_bytes=41557504)",1646729191.7336407
7156,LiDAR360.exe,8.725,1.0,6.0364804325757335,"pio(read_count=4112000, write_count=24613, read_bytes=15292142529, write_bytes=97272877, other_count=3359673, other_bytes=41608076)",1646729195.811638
13224,LiDAR360.exe,9.041666666666666,1.0,7.712513238654867,"pio(read_count=4113120, write_count=24638, read_bytes=15292781193, write_bytes=97389944, other_count=3369334, other_bytes=41719372)",1646729199.8772652
14668,LiDAR360.exe,8.791666666666666,0.0,7.376270504993205,"pio(read_count=4194408, write_count=22362, read_bytes=15633010386, write_bytes=88252618, other_count=3350971, other_bytes=41523392)",1646729203.9450831
14936,LiDAR360.exe,8.725,0.0,7.708132186954159,"pio(read_count=4112537, write_count=24382, read_bytes=15291504119, write_bytes=96347061, other_count=3366747, other_bytes=41691868)",1646729208.0070293
7156,LiDAR360.exe,8.658333333333333,1.0,6.040801796923571,"pio(read_count=4113098, write_count=24613, read_bytes=15292670745, write_bytes=97272877, other_count=3369767, other_bytes=41729548)",1646729212.0637317
13224,LiDAR360.exe,8.525,1.0,7.707308501484544,"pio(read_count=4114194, write_count=24638, read_bytes=15293298644, write_bytes=97389944, other_count=3379221, other_bytes=41838240)",1646729216.1317801
14668,LiDAR360.exe,8.525,0.0,7.381379742398934,"pio(read_count=4195498, write_count=22362, read_bytes=15633534165, write_bytes=88252618, other_count=3360940, other_bytes=41642732)",1646729220.1943636
14936,LiDAR360.exe,8.658333333333333,0.0,6.034701749460187,"pio(read_count=4113461, write_count=24382, read_bytes=15291952385, write_bytes=96347061, other_count=3375399, other_bytes=41797036)",1646729224.2696035
7156,LiDAR360.exe,8.466666666666667,3.0,6.040825671864719,"pio(read_count=4114252, write_count=24613, read_bytes=15293226451, write_bytes=97272877, other_count=3380353, other_bytes=41856300)",1646729228.3318782
13224,LiDAR360.exe,8.466666666666667,0.0,7.707404001249136,"pio(read_count=4115250, write_count=24638, read_bytes=15293810948, write_bytes=97389944, other_count=3389109, other_bytes=41958432)",1646729232.396978
14668,LiDAR360.exe,8.525,0.0,7.376294379934353,"pio(read_count=4196510, write_count=22362, read_bytes=15634025123, write_bytes=88252618, other_count=3370416, other_bytes=41757916)",1646729236.4639952
14936,LiDAR360.exe,8.916666666666666,1.0,6.0344749375192785,"pio(read_count=4114711, write_count=24382, read_bytes=15292555220, write_bytes=96347061, other_count=3386934, other_bytes=41935936)",1646729240.5075676
7156,LiDAR360.exe,8.85,0.0,3.922700580543069,"pio(read_count=4142611, write_count=25265, read_bytes=15404009219, write_bytes=99880564, other_count=3390252, other_bytes=41985560)",1646729244.596839
13224,LiDAR360.exe,9.174999999999999,0.0,7.710304806598652,"pio(read_count=4116294, write_count=24638, read_bytes=15294314562, write_bytes=97389944, other_count=3398749, other_bytes=42074560)",1646729248.6798491
14668,LiDAR360.exe,9.233333333333333,0.0,7.376294379934353,"pio(read_count=4197760, write_count=22362, read_bytes=15634627958, write_bytes=88252618, other_count=3381951, other_bytes=41896816)",1646729252.765451
14936,LiDAR360.exe,8.783333333333333,0.0,6.0344749375192785,"pio(read_count=4115635, write_count=24382, read_bytes=15293003486, write_bytes=96347061, other_count=3395586, other_bytes=42041104)",1646729256.8444636
7156,LiDAR360.exe,8.658333333333333,0.0,7.921001162232135,"pio(read_count=4216612, write_count=25265, read_bytes=15698680936, write_bytes=99880564, other_count=3400634, other_bytes=42129268)",1646729260.9093113
13224,LiDAR360.exe,8.791666666666666,0.0,7.710304806598652,"pio(read_count=4117440, write_count=24638, read_bytes=15294868377, write_bytes=97389944, other_count=3409378, other_bytes=42202972)",1646729264.9688025
14668,LiDAR360.exe,8.591666666666667,0.0,7.3792429351661655,"pio(read_count=4198684, write_count=22362, read_bytes=15635076224, write_bytes=88252618, other_count=3390603, other_bytes=42001984)",1646729269.034258
14936,LiDAR360.exe,8.525,0.0,7.917670607941951,"pio(read_count=4216983, write_count=25034, read_bytes=15697967013, write_bytes=98954748, other_count=3406391, other_bytes=42198828)",1646729273.0989475
7156,LiDAR360.exe,8.658333333333333,0.0,7.914913052239327,"pio(read_count=4217668, write_count=25265, read_bytes=15699193240, write_bytes=99880564, other_count=3410522, other_bytes=42249460)",1646729277.1695118
13224,LiDAR360.exe,9.108333333333333,0.0,6.037316055515923,"pio(read_count=4118646, write_count=24638, read_bytes=15295449866, write_bytes=97389944, other_count=3420501, other_bytes=42336864)",1646729281.2450943
14668,LiDAR360.exe,8.658333333333333,2.0,7.3792429351661655,"pio(read_count=4199906, write_count=22362, read_bytes=15635664041, write_bytes=88252618, other_count=3401808, other_bytes=42136348)",1646729285.3261945
14936,LiDAR360.exe,8.916666666666666,0.0,7.917670607941951,"pio(read_count=4218039, write_count=25034, read_bytes=15698479317, write_bytes=98954748, other_count=3416279, other_bytes=42319020)",1646729289.3983786
7156,LiDAR360.exe,8.916666666666666,1.0,7.914936927180475,"pio(read_count=4218830, write_count=25265, read_bytes=15699753383, write_bytes=99880564, other_count=3421237, other_bytes=42378344)",1646729293.4635277
13224,LiDAR360.exe,8.591666666666667,1.0,6.0370773061044405,"pio(read_count=4119526, write_count=24638, read_bytes=15295876786, write_bytes=97389944, other_count=3428741, other_bytes=42437024)",1646729297.5301323
14668,LiDAR360.exe,8.791666666666666,6.0,5.705705060437026,"pio(read_count=4201024, write_count=22362, read_bytes=15636202838, write_bytes=88252618, other_count=3412107, other_bytes=42260224)",1646729301.6240115
14936,LiDAR360.exe,9.183333333333334,4.0,7.911701872654883,"pio(read_count=4219201, write_count=25034, read_bytes=15699039460, write_bytes=98954748, other_count=3426990, other_bytes=42447904)",1646729305.7083092
7156,LiDAR360.exe,8.85,9.0,7.917897419882861,"pio(read_count=4219842, write_count=25265, read_bytes=15700244341, write_bytes=99880564, other_count=3430709, other_bytes=42493528)",1646729309.788768
13224,LiDAR360.exe,8.716666666666667,0.0,6.036981806339847,"pio(read_count=4120792, write_count=24638, read_bytes=15296485949, write_bytes=97389944, other_count=3440358, other_bytes=42576396)",1646729313.8633604
14668,LiDAR360.exe,8.916666666666666,9.0,5.705442436084395,"pio(read_count=4202036, write_count=22362, read_bytes=15636693796, write_bytes=88252618, other_count=3421583, other_bytes=42375408)",1646729317.9375753
14936,LiDAR360.exe,8.983333333333333,0.0,7.911701872654883,"pio(read_count=4220213, write_count=25034, read_bytes=15699530418, write_bytes=98954748, other_count=3436466, other_bytes=42563088)",1646729322.0290868
7156,LiDAR360.exe,8.858333333333333,0.0,6.164378492307017,"pio(read_count=4221064, write_count=25265, read_bytes=15700832158, write_bytes=99880564, other_count=3441914, other_bytes=42627892)",1646729326.0874484
13224,LiDAR360.exe,8.791666666666666,0.0,7.916966297178077,"pio(read_count=4221894, write_count=25290, read_bytes=15701335708, write_bytes=99997631, other_count=3449065, other_bytes=42710160)",1646729330.1460922
14668,LiDAR360.exe,9.633333333333333,1.0,5.705442436084395,"pio(read_count=4203258, write_count=22362, read_bytes=15637281613, write_bytes=88252618, other_count=3432788, other_bytes=42509772)",1646729334.2149148
14936,LiDAR360.exe,8.725,0.0,7.91457880306325,"pio(read_count=4221341, write_count=25034, read_bytes=15700072471, write_bytes=98954748, other_count=3446814, other_bytes=42687300)",1646729338.270758
7156,LiDAR360.exe,8.658333333333333,0.0,6.164426242189313,"pio(read_count=4222094, write_count=25265, read_bytes=15701328263, write_bytes=99880564, other_count=3451389, other_bytes=42741752)",1646729342.336655
13224,LiDAR360.exe,8.591666666666667,0.0,7.916966297178077,"pio(read_count=4223048, write_count=25290, read_bytes=15701891414, write_bytes=99997631, other_count=3459733, other_bytes=42838876)",1646729346.4064307
14668,LiDAR360.exe,8.791666666666666,1.0,7.5680937196489815,"pio(read_count=4304396, write_count=23014, read_bytes=16042148281, write_bytes=90860305, other_count=3441864, other_bytes=42648376)",1646729350.4813237
14936,LiDAR360.exe,8.333333333333334,1.0,7.914626552945547,"pio(read_count=4222421, write_count=25034, read_bytes=15700592994, write_bytes=98954748, other_count=3456738, other_bytes=42806304)",1646729354.5485907
7156,LiDAR360.exe,8.466666666666667,1.0,6.1678045463617925,"pio(read_count=4223150, write_count=25265, read_bytes=15701840567, write_bytes=99880564, other_count=3461277, other_bytes=42861944)",1646729358.6170063
13224,LiDAR360.exe,9.241666666666667,5.0,7.91105724924388,"pio(read_count=4224148, write_count=25290, read_bytes=15702425064, write_bytes=99997631, other_count=3470033, other_bytes=42964076)",1646729362.683621
14668,LiDAR360.exe,8.591666666666667,0.0,7.562065297009044,"pio(read_count=4305558, write_count=23014, read_bytes=16042708424, write_bytes=90860305, other_count=3452575, other_bytes=42777260)",1646729366.7457464
14936,LiDAR360.exe,8.791666666666666,1.0,6.164509804483332,"pio(read_count=4223521, write_count=25034, read_bytes=15701126644, write_bytes=98954748, other_count=3467034, other_bytes=42931504)",1646729370.8115819
7156,LiDAR360.exe,9.049999999999999,1.0,6.1678045463617925,"pio(read_count=4224206, write_count=25265, read_bytes=15702352871, write_bytes=99880564, other_count=3471165, other_bytes=42982136)",1646729374.874545
13224,LiDAR360.exe,8.916666666666666,1.0,7.91105724924388,"pio(read_count=4225282, write_count=25290, read_bytes=15702970189, write_bytes=99997631, other_count=3480414, other_bytes=43088424)",1646729378.9399393
14668,LiDAR360.exe,8.783333333333333,0.0,7.562065297009044,"pio(read_count=4306570, write_count=23014, read_bytes=16043199382, write_bytes=90860305, other_count=3462051, other_bytes=42892444)",1646729383.0203185
14936,LiDAR360.exe,9.308333333333334,0.0,6.164426242189313,"pio(read_count=4224743, write_count=25034, read_bytes=15701714461, write_bytes=98954748, other_count=3478239, other_bytes=43065868)",1646729387.086887
7156,LiDAR360.exe,8.791666666666666,0.0,8.059451945950952,"pio(read_count=4317659, write_count=25989, read_bytes=16075803980, write_bytes=102762226, other_count=3481558, other_bytes=43132448)",1646729391.152984
13224,LiDAR360.exe,8.591666666666667,0.0,7.91105724924388,"pio(read_count=4226444, write_count=25290, read_bytes=15703530332, write_bytes=99997631, other_count=3491125, other_bytes=43217308)",1646729395.2188492
14668,LiDAR360.exe,8.783333333333333,0.0,7.562065297009044,"pio(read_count=4307748, write_count=23014, read_bytes=16043765853, write_bytes=90860305, other_count=3472844, other_bytes=43021800)",1646729399.286849
14936,LiDAR360.exe,8.466666666666667,0.0,6.164378492307017,"pio(read_count=4225711, write_count=25034, read_bytes=15702184073, write_bytes=98954748, other_count=3487303, other_bytes=43176044)",1646729403.3482306
7156,LiDAR360.exe,8.858333333333333,0.0,8.059451945950952,"pio(read_count=4318865, write_count=25989, read_bytes=16076385469, write_bytes=102762226, other_count=3492681, other_bytes=43266340)",1646729407.4154332
13224,LiDAR360.exe,8.983333333333333,0.0,7.913862554828803,"pio(read_count=4227456, write_count=25290, read_bytes=15704021290, write_bytes=99997631, other_count=3500601, other_bytes=43332492)",1646729411.4813755
14668,LiDAR360.exe,8.791666666666666,3.0,7.564930289946835,"pio(read_count=4308760, write_count=23014, read_bytes=16044256811, write_bytes=90860305, other_count=3482320, other_bytes=43136984)",1646729415.531931
14936,LiDAR360.exe,8.658333333333333,3.0,8.039934181562243,"pio(read_count=4319153, write_count=25761, read_bytes=16075649334, write_bytes=101845042, other_count=3497614, other_bytes=43325948)",1646729419.591646
7156,LiDAR360.exe,8.858333333333333,4.0,8.05280277484116,"pio(read_count=4319789, write_count=25989, read_bytes=16076833735, write_bytes=102762226, other_count=3501333, other_bytes=43371508)",1646729423.665177
13224,LiDAR360.exe,8.466666666666667,4.0,6.160403314605829,"pio(read_count=4228380, write_count=25290, read_bytes=15704469556, write_bytes=99997631, other_count=3509253, other_bytes=43437660)",1646729427.7433271
14668,LiDAR360.exe,8.858333333333333,3.0,5.8114113623709915,"pio(read_count=4309878, write_count=23014, read_bytes=16044795608, write_bytes=90860305, other_count=3492619, other_bytes=43260860)",1646729431.8172812
14936,LiDAR360.exe,8.791666666666666,3.0,8.055942329602157,"pio(read_count=4320165, write_count=25761, read_bytes=16076140292, write_bytes=101845042, other_count=3507090, other_bytes=43441132)",1646729435.9082336
7156,LiDAR360.exe,8.658333333333333,4.0,8.05280277484116,"pio(read_count=4321011, write_count=25989, read_bytes=16077421552, write_bytes=102762226, other_count=3512538, other_bytes=43505872)",1646729440.0002375
13224,LiDAR360.exe,8.725,3.0,6.163853243601754,"pio(read_count=4229690, write_count=25290, read_bytes=15705100065, write_bytes=99997631, other_count=3521282, other_bytes=43582040)",1646729444.0713308
14668,LiDAR360.exe,8.916666666666666,4.0,5.814789666543472,"pio(read_count=4310890, write_count=23014, read_bytes=16045286566, write_bytes=90860305, other_count=3502095, other_bytes=43376044)",1646729448.1471238
14936,LiDAR360.exe,8.983333333333333,1.0,8.049257346080642,"pio(read_count=4321431, write_count=25761, read_bytes=16076749455, write_bytes=101845042, other_count=3518707, other_bytes=43580504)",1646729452.2285366
7156,LiDAR360.exe,8.725,0.0,8.055870704778712,"pio(read_count=4322067, write_count=25989, read_bytes=16077933856, write_bytes=102762226, other_count=3522426, other_bytes=43626064)",1646729456.2909431
13224,LiDAR360.exe,8.85,0.0,6.163853243601754,"pio(read_count=4230764, write_count=25290, read_bytes=15705617516, write_bytes=99997631, other_count=3531169, other_bytes=43700908)",1646729460.3588672
14668,LiDAR360.exe,8.916666666666666,5.0,5.814789666543472,"pio(read_count=4312112, write_count=23014, read_bytes=16045874383, write_bytes=90860305, other_count=3513300, other_bytes=43510408)",1646729464.4263337
14936,LiDAR360.exe,8.458333333333334,2.0,8.049209596198345,"pio(read_count=4322355, write_count=25761, read_bytes=16077197721, write_bytes=101845042, other_count=3527359, other_bytes=43685672)",1646729468.497654
7156,LiDAR360.exe,8.525,3.0,8.055822954896415,"pio(read_count=4323097, write_count=25989, read_bytes=16078429961, write_bytes=102762226, other_count=3531901, other_bytes=43739924)",1646729472.5872817
13224,LiDAR360.exe,8.533333333333333,4.0,6.163853243601754,"pio(read_count=4231732, write_count=25290, read_bytes=15706087128, write_bytes=99997631, other_count=3540233, other_bytes=43811084)",1646729476.646157
14668,LiDAR360.exe,9.108333333333333,4.0,4.846004242099544,"pio(read_count=4405593, write_count=23738, read_bytes=16419340510, write_bytes=93741967, other_count=3524023, other_bytes=43665256)",1646729480.7339976
14936,LiDAR360.exe,8.333333333333334,4.0,8.049233471139495,"pio(read_count=4323473, write_count=25761, read_bytes=16077736518, write_bytes=101845042, other_count=3537658, other_bytes=43809548)",1646729484.8087065
7156,LiDAR360.exe,8.658333333333333,4.0,6.26086906695775,"pio(read_count=4324197, write_count=25989, read_bytes=16078963611, write_bytes=102762226, other_count=3542201, other_bytes=43865124)",1646729488.901964
13224,LiDAR360.exe,8.725,3.0,8.0556916427201,"pio(read_count=4325273, write_count=26014, read_bytes=16079580929, write_bytes=102879293, other_count=3551450, other_bytes=43971352)",1646729492.9742622
14668,LiDAR360.exe,8.591666666666667,4.0,7.701733702726423,"pio(read_count=4406561, write_count=23738, read_bytes=16419810122, write_bytes=93741967, other_count=3533087, other_bytes=43775432)",1646729497.0583282
14936,LiDAR360.exe,8.916666666666666,1.0,7.458830051483924,"pio(read_count=4324493, write_count=25761, read_bytes=16078231913, write_bytes=101845042, other_count=3547177, other_bytes=43924900)",1646729501.125975
7156,LiDAR360.exe,9.433333333333334,1.0,6.260510942840527,"pio(read_count=4325419, write_count=25989, read_bytes=16079551428, write_bytes=102762226, other_count=3553406, other_bytes=43999488)",1646729505.1896925
13224,LiDAR360.exe,8.85,0.0,8.0556916427201,"pio(read_count=4326285, write_count=26014, read_bytes=16080071887, write_bytes=102879293, other_count=3560931, other_bytes=44086536)",1646729509.2613842
14668,LiDAR360.exe,9.049999999999999,0.0,7.695048719204907,"pio(read_count=4407663, write_count=23738, read_bytes=16420342591, write_bytes=93741967, other_count=3543304, other_bytes=43898836)",1646729513.324615
14936,LiDAR360.exe,8.791666666666666,0.0,8.052158151430158,"pio(read_count=4325707, write_count=25761, read_bytes=16078815293, write_bytes=101845042, other_count=3558339, other_bytes=44059096)",1646729517.390055
7156,LiDAR360.exe,8.791666666666666,0.0,6.260510942840527,"pio(read_count=4326373, write_count=25989, read_bytes=16080013531, write_bytes=102762226, other_count=3562305, other_bytes=44107396)",1646729521.454742
13224,LiDAR360.exe,8.85,0.0,8.048982784257436,"pio(read_count=4327491, write_count=26014, read_bytes=16080653376, write_bytes=102879293, other_count=3572049, other_bytes=44220428)",1646729525.5209572
14668,LiDAR360.exe,8.916666666666666,0.0,7.695275531145816,"pio(read_count=4408795, write_count=23738, read_bytes=16420888897, write_bytes=93741967, other_count=3553768, other_bytes=44024980)",1646729529.5878184
14936,LiDAR360.exe,9.049999999999999,0.0,6.253133586025711,"pio(read_count=4326913, write_count=25761, read_bytes=16079396782, write_bytes=101845042, other_count=3569462, other_bytes=44192988)",1646729533.6631696
7156,LiDAR360.exe,8.858333333333333,0.0,9.262617667647449,"pio(read_count=4440493, write_count=26773, read_bytes=16536539553, write_bytes=105881943, other_count=3573605, other_bytes=44275252)",1646729537.725767
13224,LiDAR360.exe,8.858333333333333,0.0,8.048982784257436,"pio(read_count=4328459, write_count=26014, read_bytes=16081122988, write_bytes=102879293, other_count=3581113, other_bytes=44330604)",1646729541.7907085
14668,LiDAR360.exe,9.041666666666666,1.0,7.695275531145816,"pio(read_count=4409957, write_count=23738, read_bytes=16421449040, write_bytes=93741967, other_count=3564479, other_bytes=44153864)",1646729545.882116
